Topic,Subject,Title,"District 01 Value","District 01 MOE","District 02 Value","District 02 MOE","District 03 Value","District 03 MOE","District 04 Value","District 04 MOE","District 05 Value","District 05 MOE","District 06 Value","District 06 MOE","District 07 Value","District 07 MOE","District 08 Value","District 08 MOE","District 09 Value","District 09 MOE","District 10 Value","District 10 MOE","District 11 Value","District 11 MOE","District 12 Value","District 12 MOE","District 13 Value","District 13 MOE","District 14 Value","District 14 MOE","District 15 Value","District 15 MOE","District 16 Value","District 16 MOE","District 17 Value","District 17 MOE","District 18 Value","District 18 MOE"
Socioeconomic,"Percentage of Families and People whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder under 18 years",35.2,(+/-3.4),40.1,(+/-3.8),23.6,(+/-2.2),14.8,(+/-2.3),20.3,(+/-2.5),8.2,(+/-2.0),7.5,(+/-2.2),6.9,(+/-1.6),21.4,(+/-2.7),18.4,(+/-2.1),18.6,(+/-2.5),15.2,(+/-2.5),19.1,(+/-2.8),26.3,(+/-2.9),16.4,(+/-2.4),20.6,(+/-2.7),18.8,(+/-2.4),11.2,(+/-2.4)
Socioeconomic,"Percentage of Families and People whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder under 5 years",38,(+/-4.7),38.1,(+/-5.7),28.1,(+/-4.2),13.7,(+/-3.1),23.8,(+/-5.0),10.1,(+/-3.2),9.8,(+/-3.1),8.1,(+/-2.8),24.7,(+/-3.9),22.7,(+/-3.7),21.3,(+/-3.6),16.7,(+/-3.9),20.7,(+/-3.9),24.8,(+/-4.2),17.3,(+/-3.4),20.4,(+/-4.0),21.1,(+/-3.4),14.3,(+/-4.4)
Socioeconomic,"Percentage of Families and People whose Income in the Past 12 Months is Below the Poverty Level","Related children of the householder 5 to 17 years",34,(+/-3.8),41,(+/-3.8),22.1,(+/-2.3),15.1,(+/-2.5),19,(+/-2.5),7.6,(+/-2.1),6.7,(+/-2.4),6.6,(+/-1.8),20.2,(+/-2.9),16.9,(+/-2.3),17.6,(+/-2.6),14.6,(+/-2.5),18.4,(+/-3.3),27,(+/-3.1),16.1,(+/-2.7),20.6,(+/-2.7),18,(+/-2.6),10.2,(+/-2.2)
Socioeconomic,"Percentage of Families and People whose Income in the Past 12 Months is Below the Poverty Level","18 years and over",19,(+/-1.0),24.4,(+/-1.4),12.5,(+/-0.8),8.7,(+/-0.7),13.1,(+/-0.8),6.2,(+/-0.7),5.3,(+/-0.7),5.7,(+/-0.7),13.1,(+/-0.8),10.8,(+/-0.9),9.9,(+/-0.8),8.9,(+/-0.7),13,(+/-1.1),16.2,(+/-0.8),9,(+/-0.7),11.1,(+/-0.9),11.7,(+/-1.0),7.8,(+/-0.8)
Socioeconomic,"Percentage of Families and People whose Income in the Past 12 Months is Below the Poverty Level","65 years and over",13.6,(+/-2.1),17.2,(+/-2.4),7.1,(+/-1.0),7.4,(+/-1.1),6.2,(+/-0.8),5.3,(+/-1.0),4.4,(+/-0.9),5.2,(+/-1.1),9.2,(+/-1.1),7.3,(+/-1.0),7.2,(+/-0.9),6.6,(+/-1.0),11.5,(+/-1.5),10.2,(+/-1.2),5.2,(+/-1.1),6.3,(+/-1.2),7.7,(+/-1.0),6.7,(+/-1.2)
Socioeconomic,"Percentage of Families and People whose Income in the Past 12 Months is Below the Poverty Level","People in families",21.5,(+/-1.6),24.5,(+/-2.2),12.3,(+/-1.0),8.1,(+/-1.1),10.1,(+/-1.1),4.8,(+/-1.0),4.1,(+/-1.0),4.2,(+/-0.8),11.7,(+/-1.2),9.6,(+/-1.0),9,(+/-1.0),7.7,(+/-1.1),12,(+/-1.4),13.2,(+/-1.2),8.7,(+/-1.1),11.3,(+/-1.3),10.2,(+/-1.2),6.1,(+/-1.1)
Socioeconomic,"Percentage of Families and People whose Income in the Past 12 Months is Below the Poverty Level","Unrelated individuals 15 years and over",27.4,(+/-1.9),35.2,(+/-2.1),26.4,(+/-1.7),19.6,(+/-1.8),29.9,(+/-2.0),16,(+/-1.8),15.9,(+/-1.9),16.3,(+/-2.0),28,(+/-1.8),26.4,(+/-1.8),23,(+/-2.0),21.4,(+/-1.7),25.6,(+/-2.3),28.5,(+/-1.4),20.3,(+/-2.0),24,(+/-2.3),25.5,(+/-2.1),19.4,(+/-1.9)
Education,"School Enrollment","Population 3 years and over enrolled in school",180439,"(+/-8,177)",201738,"(+/-9,125)",155357,"(+/-3,811)",168034,"(+/-3,994)",169617,"(+/-4,449)",175825,"(+/-6,043)",172131,"(+/-5,789)",166396,"(+/-4,593)",150459,"(+/-3,259)",147604,"(+/-4,525)",152572,"(+/-4,186)",146360,"(+/-5,362)",179724,"(+/-6,950)",162114,"(+/-3,986)",177646,"(+/-5,432)",184360,"(+/-5,700)",154188,"(+/-5,674)",154873,"(+/-5,178)"
Education,"School Enrollment","Nursery school, preschool",13783,"(+/-2,337)",12168,"(+/-2,309)",8866,"(+/-1,057)",9972,"(+/-1,390)",7967,"(+/-1,272)",13118,"(+/-1,413)",11795,"(+/-1,467)",10133,"(+/-1,584)",8424,"(+/-1,177)",7160,"(+/-1,103)",8729,"(+/-1,157)",9279,"(+/-1,478)",14534,"(+/-2,264)",8621,"(+/-1,596)",8723,"(+/-1,527)",11481,"(+/-1,809)",8193,"(+/-1,491)",10429,"(+/-1,277)"
Education,"School Enrollment",Kindergarten,10875,"(+/-1,832)",5906,"(+/-1,218)",7953,"(+/-1,060)",9475,"(+/-1,463)",6447,"(+/-1,057)",7327,"(+/-1,111)",7275,"(+/-1,219)",7054,"(+/-1,108)",9200,"(+/-1,489)",6998,"(+/-1,111)",7371,"(+/-1,193)",7809,(+/-929),9168,"(+/-1,549)",6506,"(+/-1,106)",8972,"(+/-1,616)",7696,"(+/-1,245)",7430,"(+/-1,251)",7125,"(+/-1,128)"
Education,"School Enrollment","Elementary school (grades 1-8)",72365,"(+/-4,914)",58477,"(+/-3,921)",65332,"(+/-2,241)",71226,"(+/-2,462)",57043,"(+/-2,015)",71436,"(+/-4,283)",70050,"(+/-3,884)",69189,"(+/-2,406)",60960,"(+/-2,108)",65119,"(+/-2,889)",62241,"(+/-2,694)",61472,"(+/-2,997)",73493,"(+/-5,124)",49551,"(+/-2,885)",71005,"(+/-3,538)",82125,"(+/-3,548)",62033,"(+/-3,610)",65418,"(+/-3,354)"
Education,"School Enrollment","High school (grades 9-12)",35783,"(+/-3,046)",33634,"(+/-3,071)",36088,"(+/-2,143)",39503,"(+/-2,432)",30374,"(+/-1,423)",37981,"(+/-2,409)",37226,"(+/-2,447)",40397,"(+/-1,800)",33875,"(+/-1,762)",34201,"(+/-2,111)",31517,"(+/-2,309)",34225,"(+/-2,277)",35108,"(+/-2,922)",25801,"(+/-1,887)",39767,"(+/-2,253)",40571,"(+/-2,480)",35513,"(+/-2,833)",34880,"(+/-2,500)"
Education,"School Enrollment","College or graduate school",47633,"(+/-4,600)",91553,"(+/-6,031)",37118,"(+/-2,476)",37858,"(+/-2,526)",67786,"(+/-3,148)",45963,"(+/-3,454)",45785,"(+/-3,025)",39623,"(+/-2,521)",38000,"(+/-2,559)",34126,"(+/-2,539)",42714,"(+/-2,775)",33575,"(+/-2,870)",47421,"(+/-3,918)",71635,"(+/-3,553)",49179,"(+/-3,316)",42487,"(+/-2,923)",41019,"(+/-3,297)",37021,"(+/-2,673)"
Education,"Educational Attainment","Population 25 years and over",482239,"(+/-10,235)",486451,"(+/-9,465)",490156,"(+/-2,672)",500843,"(+/-3,482)",477235,"(+/-2,924)",500249,"(+/-7,567)",495068,"(+/-7,247)",499792,"(+/-3,440)",490204,"(+/-3,569)",497136,"(+/-5,552)",496623,"(+/-5,306)",510233,"(+/-5,461)",495853,"(+/-8,495)",499640,"(+/-5,590)",495187,"(+/-5,661)",477593,"(+/-4,836)",487685,"(+/-6,716)",513540,"(+/-6,677)"
Education,"Educational Attainment","Less than 9th grade",29576,"(+/-2,645)",17440,"(+/-2,470)",13603,"(+/-1,381)",17415,"(+/-2,523)",12308,"(+/-1,476)",11412,"(+/-1,656)",13377,"(+/-1,920)",8643,"(+/-1,410)",17568,"(+/-1,981)",18942,"(+/-1,907)",14990,"(+/-1,706)",10031,"(+/-1,432)",25414,"(+/-3,626)",10261,"(+/-1,493)",17978,"(+/-2,137)",32005,"(+/-3,509)",16176,"(+/-1,851)",9949,"(+/-1,715)"
Education,"Educational Attainment","9th to 12th grade, no diploma",52871,"(+/-3,569)",49259,"(+/-3,990)",32865,"(+/-2,580)",35708,"(+/-3,166)",31467,"(+/-2,249)",23950,"(+/-2,495)",22910,"(+/-2,622)",24878,"(+/-2,536)",37953,"(+/-2,231)",41023,"(+/-2,844)",36866,"(+/-2,570)",24899,"(+/-2,233)",34140,"(+/-3,684)",30377,"(+/-2,598)",37464,"(+/-3,324)",42876,"(+/-3,306)",39490,"(+/-3,076)",21066,"(+/-2,439)"
Education,"Educational Attainment","High school graduate (includes equivalency)",171218,"(+/-7,944)",137886,"(+/-5,773)",202123,"(+/-4,446)",191003,"(+/-5,627)",206827,"(+/-4,892)",142373,"(+/-5,329)",141401,"(+/-5,294)",145176,"(+/-5,719)",232664,"(+/-4,930)",208385,"(+/-5,126)",203349,"(+/-5,786)",181585,"(+/-4,758)",147297,"(+/-6,513)",161957,"(+/-5,247)",170017,"(+/-5,451)",169376,"(+/-7,029)",196003,"(+/-5,838)",166162,"(+/-6,152)"
Education,"Educational Attainment","Some college, no degree",75862,"(+/-5,366)",84611,"(+/-4,812)",75280,"(+/-3,511)",86592,"(+/-4,678)",70159,"(+/-3,003)",72184,"(+/-4,329)",72929,"(+/-3,183)",82988,"(+/-3,353)",69163,"(+/-3,596)",81569,"(+/-3,602)",82655,"(+/-3,881)",80413,"(+/-4,065)",79880,"(+/-3,848)",86076,"(+/-3,929)",82106,"(+/-4,059)",76191,"(+/-4,015)",84464,"(+/-4,634)",80152,"(+/-3,524)"
Education,"Educational Attainment","Associate's degree",27416,"(+/-3,228)",23914,"(+/-2,799)",43179,"(+/-2,630)",42536,"(+/-3,347)",43067,"(+/-2,541)",37634,"(+/-3,153)",34660,"(+/-2,782)",42831,"(+/-2,825)",42483,"(+/-2,622)",41261,"(+/-2,825)",45462,"(+/-3,088)",47802,"(+/-2,886)",38953,"(+/-2,753)",46549,"(+/-2,817)",46148,"(+/-3,198)",35074,"(+/-3,064)",45884,"(+/-2,908)",54625,"(+/-3,407)"
Education,"Educational Attainment","Bachelor's degree",76002,"(+/-4,116)",94003,"(+/-4,976)",79281,"(+/-3,729)",83072,"(+/-3,836)",70990,"(+/-3,517)",129630,"(+/-4,943)",119996,"(+/-4,280)",117921,"(+/-4,173)",57082,"(+/-2,951)",69559,"(+/-3,428)",71083,"(+/-3,589)",98664,"(+/-4,056)",105583,"(+/-5,035)",93830,"(+/-4,117)",83654,"(+/-4,259)",77297,"(+/-4,796)",67963,"(+/-4,492)",115889,"(+/-4,014)"
Education,"Educational Attainment","Graduate or professional degree",49294,"(+/-3,069)",79338,"(+/-4,032)",43825,"(+/-2,918)",44517,"(+/-3,332)",42417,"(+/-3,181)",83066,"(+/-4,126)",89795,"(+/-4,035)",77355,"(+/-3,535)",33291,"(+/-2,500)",36397,"(+/-2,948)",42218,"(+/-2,902)",66839,"(+/-3,753)",64586,"(+/-4,062)",70590,"(+/-3,367)",57820,"(+/-3,287)",44774,"(+/-3,003)",37705,"(+/-2,815)",65697,"(+/-3,091)"
Education,"Educational Attainment","Percent high school graduate or higher",82.9,(+/-0.9),86.3,(+/-0.9),90.5,(+/-0.6),89.4,(+/-0.8),90.8,(+/-0.6),92.9,(+/-0.6),92.7,(+/-0.6),93.3,(+/-0.6),88.7,(+/-0.5),87.9,(+/-0.7),89.6,(+/-0.7),93.2,(+/-0.5),88,(+/-1.1),91.9,(+/-0.6),88.8,(+/-0.7),84.3,(+/-1.1),88.6,(+/-0.7),94,(+/-0.7)
Education,"Educational Attainment","Percent bachelor's degree or higher",26,(+/-1.0),35.6,(+/-1.0),25.1,(+/-1.0),25.5,(+/-1.0),23.8,(+/-1.0),42.5,(+/-1.2),42.4,(+/-1.0),39.1,(+/-1.0),18.4,(+/-0.8),21.3,(+/-0.8),22.8,(+/-0.8),32.4,(+/-1.0),34.3,(+/-1.2),32.9,(+/-0.9),28.6,(+/-0.9),25.6,(+/-1.1),21.7,(+/-1.0),35.4,(+/-0.9)
Topic,Subject,Title,"District 01 Value","District 01 Flag","District 02 Value","District 02 Flag","District 03 Value","District 03 Flag","District 04 Value","District 04 Flag","District 05 Value","District 05 Flag","District 06 Value","District 06 Flag","District 07 Value","District 07 Flag","District 08 Value","District 08 Flag","District 09 Value","District 09 Flag","District 10 Value","District 10 Flag","District 11 Value","District 11 Flag","District 12 Value","District 12 Flag","District 13 Value","District 13 Flag","District 14 Value","District 14 Flag","District 15 Value","District 15 Flag","District 16 Value","District 16 Flag","District 17 Value","District 17 Flag","District 18 Value","District 18 Flag"
Business,"Paid employees for pay period including March 12","Total for all sectors",272706,G,354970,G,267518,G,298000,G,219805,G,363929,G,298637,G,286996,G,212468,G,217401,G,261381,G,247564,G,314454,G,449041,G,304373,G,292513,G,256892,G,319821,G
Business,"Paid employees for pay period including March 12","Agriculture, forestry, fishing and hunting",0,N,a,D,147,G,77,G,354,G,168,G,330,G,30,J,155,H,272,G,183,J,70,G,8,J,a,D,138,G,450,G,46,H,56,G
Business,"Paid employees for pay period including March 12","Mining, quarrying, and oil and gas extraction",0,N,b,D,2489,G,504,H,3613,G,175,G,269,G,277,J,4180,G,3349,G,1399,G,1856,G,123,J,636,G,217,G,406,H,571,G,9312,G
Business,"Paid employees for pay period including March 12",Utilities,e,D,1885,H,1250,G,2049,H,1170,G,2417,G,1142,J,391,J,1760,G,1022,H,3003,H,2322,H,606,J,2350,H,2401,J,1789,H,1222,H,1450,J
Business,"Paid employees for pay period including March 12",Construction,8044,G,3787,G,9904,G,13561,G,8207,G,12558,G,18294,G,17703,G,9835,G,9961,G,8487,G,13221,G,13916,G,14812,G,10684,G,22450,H,7548,G,26692,G
Business,"Paid employees for pay period including March 12",Manufacturing,14437,G,3021,G,43732,G,41176,G,44777,G,32597,G,24909,G,34266,G,29554,G,36280,G,31677,G,28817,G,20911,G,21871,G,40805,G,46767,G,31196,G,25004,G
Business,"Paid employees for pay period including March 12","Wholesale trade",10672,G,3729,G,10463,G,15592,G,5617,G,23587,G,12034,G,21437,G,7834,G,6844,G,11390,G,9705,G,21473,G,12960,G,19208,G,16159,G,11419,G,18320,G
Business,"Paid employees for pay period including March 12","Retail trade",28364,G,20030,G,34924,G,38748,G,36641,G,49759,G,30517,G,41102,G,33569,G,36831,G,33148,G,37079,G,50334,G,38100,G,39786,G,36649,G,36810,G,42202,G
Business,"Paid employees for pay period including March 12","Transportation and warehousing",24069,H,2554,H,8606,G,16754,G,9783,G,11433,G,6473,H,8686,G,14559,G,9480,G,23999,G,10110,G,5498,G,8471,G,15996,G,9501,G,20003,G,12505,G
Business,"Paid employees for pay period including March 12",Information,5243,G,11752,H,3876,G,4481,G,3396,G,10643,G,15749,H,5797,G,2768,G,2317,H,4744,G,4803,G,7378,G,10852,G,4627,G,3148,G,5643,G,5298,H
Business,"Paid employees for pay period including March 12","Finance and insurance",12996,G,24535,H,10328,H,14339,H,5512,G,32153,H,20703,G,9864,G,5479,G,6832,G,13770,G,8123,G,14378,G,38770,G,10280,H,9721,H,9630,G,9835,H
Business,"Paid employees for pay period including March 12","Real estate and rental and leasing",5445,H,5857,G,2543,G,3197,G,2535,G,4036,G,4317,G,3759,G,1487,G,2231,G,2310,G,2660,G,4461,G,5934,G,3043,G,5572,H,1911,H,3918,G
Business,"Paid employees for pay period including March 12","Professional, scientific, and technical services",12970,G,37519,G,11841,G,16591,G,6936,G,31345,G,26067,G,18817,G,6516,G,5981,G,11885,G,14460,G,22218,G,40017,G,11343,G,14492,G,7572,G,17508,G
Business,"Paid employees for pay period including March 12","Management of companies and enterprises",6708,H,6915,H,4026,G,12207,G,2355,H,19102,G,13290,G,4415,G,2781,G,1368,H,10323,G,8308,G,12336,G,18917,G,12061,H,8247,H,4529,G,23677,H
Business,"Paid employees for pay period including March 12","Administrative and support and waste management and remediation services",15395,G,18324,G,11846,G,14236,G,8324,G,23153,G,25942,G,23868,G,9316,G,6389,G,16531,G,14277,G,23666,G,31385,G,15801,G,11478,G,13083,H,18140,G
Business,"Paid employees for pay period including March 12","Educational services",12932,G,77024,H,11616,H,7315,G,3944,G,8912,G,12026,G,5610,G,4268,H,6950,J,6116,J,5890,G,10770,G,48422,G,11489,H,8631,G,12901,G,8153,G
Business,"Paid employees for pay period including March 12","Health care and social assistance",51084,G,89909,G,60318,G,48648,G,38542,G,53036,G,46821,G,46832,G,43007,G,42596,G,47817,G,46513,G,67142,G,89481,H,59450,G,52772,G,51435,G,48442,G
Business,"Paid employees for pay period including March 12","Arts, entertainment, and recreation",21156,H,5555,G,3253,G,4114,G,3870,G,6817,G,4774,G,7353,H,2798,H,2378,G,2256,G,2841,G,3962,G,9713,G,6738,G,5121,G,7666,G,4869,G
Business,"Paid employees for pay period including March 12","Accommodation and food services",30218,G,26384,G,23659,G,27962,G,22927,G,25995,G,21591,G,23005,G,21909,G,25270,G,21385,G,23003,G,22739,G,38726,G,27266,G,22333,G,24212,G,29258,G
Business,"Paid employees for pay period including March 12","Other services (except public administration)",12599,G,16086,G,12666,G,16428,G,11258,G,16021,G,13335,G,13754,G,10661,G,11008,G,10926,G,13458,G,12500,G,17540,G,13005,G,16776,G,9470,G,15117,G
Business,"Paid employees for pay period including March 12","Industries not classified",34,J,56,J,31,J,21,G,44,H,22,J,54,J,30,H,32,J,42,H,32,J,48,J,35,H,84,G,35,J,51,H,25,H,65,H
Business,"Annual payroll ($1,000)","Total for all sectors",12899638,G,23069960,G,10332087,G,13040574,G,8004918,G,23030510,G,18738873,G,12890982,G,7621595,G,7823126,G,10946342,G,10757796,G,17521585,G,24128505,G,14872051,G,12855415,G,9671889,G,14953590,G
Business,"Annual payroll ($1,000)","Agriculture, forestry, fishing and hunting",0,N,D,D,4318,G,4007,H,12244,G,5752,H,13680,G,435,G,4525,G,10093,H,10819,H,2018,H,309,J,D,D,6975,H,13847,G,1252,J,1308,G
Business,"Annual payroll ($1,000)","Mining, quarrying, and oil and gas extraction",0,N,D,D,156008,G,34487,H,196923,H,9068,G,14618,G,29363,J,240607,G,221326,H,85620,H,177118,G,8013,J,40724,G,8572,G,25098,H,36279,G,840706,G
Business,"Annual payroll ($1,000)",Utilities,D,D,244343,H,94096,G,233395,H,91507,G,325724,G,163024,J,46892,J,168214,G,88961,H,351329,H,231081,H,70859,J,230190,H,388702,J,145851,H,98457,H,129281,H
Business,"Annual payroll ($1,000)",Construction,584208,G,302774,G,541154,G,791892,G,390036,G,829236,G,1318992,G,1191631,G,474289,G,469350,G,409376,G,730503,G,1036635,G,1016951,G,639969,G,1243995,H,412777,G,1517009,G
Business,"Annual payroll ($1,000)",Manufacturing,898517,G,170827,G,2278192,G,2090877,G,2397520,G,1958851,G,2066813,H,1948385,G,1442569,G,1873262,G,1509070,G,1712094,G,1383022,G,1327156,G,2316094,G,2579432,G,1514521,G,1331026,G
Business,"Annual payroll ($1,000)","Wholesale trade",638325,G,237144,G,562257,G,833177,G,251898,G,2406285,G,915225,G,1316830,G,386051,G,301110,G,619547,G,582652,G,2351392,H,818686,G,1458174,G,880287,G,591329,G,1182648,H
Business,"Annual payroll ($1,000)","Retail trade",741322,G,521497,G,846936,G,953584,G,858803,G,1529886,G,879331,G,1166456,G,805685,G,858469,G,828529,G,950369,G,1389128,G,968814,G,1029425,G,942940,G,879615,G,1153493,G
Business,"Annual payroll ($1,000)","Transportation and warehousing",1324388,H,175939,H,325685,G,704963,G,371057,G,489859,G,297434,G,346987,G,562714,H,352708,G,1021938,G,386899,G,207230,G,324141,G,688580,G,387277,G,808832,G,559156,G
Business,"Annual payroll ($1,000)",Information,396662,G,2041925,H,200089,G,236865,G,179630,H,1188487,H,2144562,H,428373,G,114218,G,82708,H,226345,G,324806,G,527126,G,863021,G,298237,G,161789,G,261531,G,468826,H
Business,"Annual payroll ($1,000)","Finance and insurance",1192291,G,3441969,H,661944,H,915192,G,275748,G,3260468,H,2185511,G,683251,G,269015,G,347706,G,753048,G,536779,G,1472643,G,3337265,G,684800,H,662325,H,540708,H,619585,H
Business,"Annual payroll ($1,000)","Real estate and rental and leasing",240778,H,405693,G,88435,G,151845,G,100614,G,385946,G,299863,G,179855,G,48728,G,86336,G,95690,G,119969,G,293758,G,299190,G,123654,G,313282,H,73200,G,186468,G
Business,"Annual payroll ($1,000)","Professional, scientific, and technical services",931440,G,3768968,G,690086,G,1212645,G,345036,G,3151003,G,2392682,G,1338782,G,304900,G,254115,G,667642,G,961486,G,1971813,G,3334457,G,724293,G,856535,H,399796,G,1150748,G
Business,"Annual payroll ($1,000)","Management of companies and enterprises",497615,H,812159,H,274419,H,1015121,H,155604,H,2898871,G,1599021,H,355152,G,162717,G,74202,H,903822,G,792814,H,1558126,G,1932142,H,1503664,H,723503,H,300355,H,1985611,G
Business,"Annual payroll ($1,000)","Administrative and support and waste management and remediation services",459711,G,747436,G,335152,G,424066,G,217548,G,839880,G,1158162,G,797440,G,253602,G,183179,G,510362,G,512393,G,1084532,G,1092311,G,515149,G,354558,G,382852,G,654291,G
Business,"Annual payroll ($1,000)","Educational services",500981,G,4204874,H,249234,G,199007,G,101873,G,321610,G,443238,H,184259,G,102187,H,187491,J,169312,J,178042,H,358971,G,2097318,G,424326,H,245904,G,426792,G,230334,G
Business,"Annual payroll ($1,000)","Health care and social assistance",2448631,G,4692092,G,2364278,G,2280168,G,1463756,G,2390564,G,1911772,G,1951097,G,1693404,G,1725075,G,2117413,H,1853004,H,2956261,G,4631895,H,3097049,G,2435316,G,2177774,G,1933027,G
Business,"Annual payroll ($1,000)","Arts, entertainment, and recreation",954680,G,181327,H,61231,G,64830,G,60225,G,120901,G,120442,G,153030,H,41727,G,46974,G,65115,G,59323,G,82261,G,660256,G,165634,G,111043,G,117808,G,129027,G
Business,"Annual payroll ($1,000)","Accommodation and food services",622815,G,540048,G,306693,G,411351,G,306365,G,429545,G,382882,G,373765,G,313435,G,430158,G,305013,G,312695,G,393061,G,637371,G,444635,G,356207,G,419934,G,425008,G
Business,"Annual payroll ($1,000)","Other services (except public administration)",420165,G,576721,G,291345,G,482594,G,227875,G,488014,G,430059,G,398508,G,232569,G,229286,G,295833,G,333182,G,375671,G,514921,G,353679,G,415438,G,227782,G,455181,G
Business,"Annual payroll ($1,000)","Industries not classified",562,H,1064,G,535,G,508,G,656,G,560,H,1562,G,491,G,439,H,617,G,519,G,569,G,774,G,1687,G,440,G,788,G,295,G,857,G
Business,"Total Establishments","Total for all sectors",13961,X,14122,X,16463,X,15810,X,15672,X,20147,X,17900,X,21067,X,14408,X,15876,X,14667,X,16856,X,17742,X,19333,X,15685,X,15612,X,14938,X,18565,X
Business,"Total Establishments","Agriculture, forestry, fishing and hunting",0,X,1,X,44,X,19,X,119,X,22,X,33,X,15,X,35,X,66,X,24,X,20,X,4,X,1,X,20,X,44,X,13,X,20,X
Business,"Total Establishments","Mining, quarrying, and oil and gas extraction",0,X,2,X,124,X,14,X,217,X,12,X,20,X,22,X,129,X,170,X,72,X,74,X,5,X,25,X,17,X,15,X,63,X,136,X
Business,"Total Establishments",Utilities,9,X,12,X,64,X,54,X,95,X,35,X,22,X,22,X,73,X,75,X,72,X,51,X,8,X,39,X,41,X,42,X,57,X,55,X
Business,"Total Establishments",Construction,805,X,429,X,1450,X,1286,X,1286,X,1749,X,2196,X,2580,X,1413,X,1605,X,1256,X,1702,X,1476,X,1197,X,1374,X,1646,X,1155,X,1816,X
Business,"Total Establishments",Manufacturing,532,X,192,X,1205,X,781,X,1017,X,876,X,642,X,1162,X,700,X,810,X,603,X,725,X,592,X,623,X,741,X,974,X,720,X,771,X
Business,"Total Establishments","Wholesale trade",755,X,347,X,752,X,703,X,512,X,1204,X,960,X,1454,X,582,X,564,X,619,X,809,X,978,X,895,X,819,X,819,X,667,X,1031,X
Business,"Total Establishments","Retail trade",2454,X,1941,X,2445,X,2319,X,2552,X,2548,X,1824,X,2504,X,2349,X,2735,X,2258,X,2404,X,2817,X,2582,X,2319,X,2315,X,2541,X,2485,X
Business,"Total Establishments","Transportation and warehousing",440,X,102,X,469,X,487,X,691,X,368,X,317,X,614,X,618,X,719,X,608,X,438,X,414,X,321,X,521,X,497,X,532,X,502,X
Business,"Total Establishments",Information,259,X,336,X,205,X,243,X,273,X,425,X,326,X,333,X,211,X,247,X,238,X,239,X,266,X,435,X,242,X,198,X,242,X,276,X
Business,"Total Establishments","Finance and insurance",542,X,925,X,907,X,939,X,805,X,1430,X,1284,X,1245,X,682,X,852,X,872,X,1046,X,1157,X,1175,X,858,X,772,X,815,X,1049,X
Business,"Total Establishments","Real estate and rental and leasing",560,X,683,X,466,X,501,X,435,X,647,X,600,X,666,X,362,X,432,X,431,X,499,X,622,X,732,X,528,X,562,X,428,X,651,X
Business,"Total Establishments","Professional, scientific, and technical services",1194,X,2190,X,1168,X,1591,X,1043,X,2782,X,2516,X,2599,X,861,X,1104,X,1153,X,1511,X,1998,X,2206,X,1361,X,1355,X,1182,X,1873,X
Business,"Total Establishments","Management of companies and enterprises",64,X,103,X,105,X,167,X,68,X,230,X,174,X,157,X,63,X,55,X,119,X,130,X,139,X,208,X,129,X,127,X,86,X,217,X
Business,"Total Establishments","Administrative and support and waste management and remediation services",575,X,561,X,722,X,827,X,615,X,1260,X,1336,X,1371,X,571,X,660,X,825,X,937,X,990,X,882,X,899,X,807,X,664,X,974,X
Business,"Total Establishments","Educational services",226,X,344,X,173,X,162,X,160,X,303,X,285,X,280,X,121,X,117,X,138,X,195,X,304,X,310,X,198,X,175,X,143,X,176,X
Business,"Total Establishments","Health care and social assistance",1669,X,2132,X,2382,X,1833,X,1894,X,2145,X,1952,X,2175,X,1966,X,1727,X,1813,X,2224,X,2415,X,2852,X,1875,X,1570,X,2025,X,2557,X
Business,"Total Establishments","Arts, entertainment, and recreation",224,X,242,X,252,X,246,X,259,X,312,X,305,X,304,X,210,X,240,X,204,X,292,X,219,X,312,X,263,X,237,X,222,X,306,X
Business,"Total Establishments","Accommodation and food services",1950,X,1740,X,1405,X,1479,X,1532,X,1596,X,1301,X,1516,X,1316,X,1626,X,1458,X,1389,X,1531,X,2125,X,1518,X,1333,X,1621,X,1560,X
Business,"Total Establishments","Other services (except public administration)",1675,X,1794,X,2101,X,2137,X,2069,X,2181,X,1778,X,2027,X,2121,X,2044,X,1881,X,2139,X,1782,X,2366,X,1939,X,2107,X,1749,X,2073,X
Business,"Total Establishments","Industries not classified",28,X,46,X,24,X,22,X,30,X,22,X,29,X,21,X,25,X,28,X,23,X,32,X,25,X,47,X,23,X,17,X,13,X,37,X
"Source: 2015 American Community Survey 1-Year Estimates"
"Estimates in the People, Workers, Housing, Socioeconomic, and Education tabs are from the American Community Survey (ACS). The ACS is an annual household survey developed by the U.S. Census Bureau to replace the long form of the decennial census program. Each year, the ACS samples about 3.5 million household addresses to produce nearly 11 billion estimates covering demographic, social, economic, and housing characteristics."
"Except where noted, 'race' refers to people reporting only one race.  'Hispanic' refers to an ethnic category;  Hispanics may be of any race."
"An '**' entry in the margin of error column indicates that either no sample observations or too few sample observations were available to compute a standard error and thus the margin of error. A statistical test is not appropriate."
"An '-' entry in the estimate column indicates that either no sample observations or too few sample observations were available to compute an estimate, or a ratio of medians cannot be calculated because one or both of the median estimates falls in the lowest interval or upper interval of an open-ended distribution."
"An '-' following a median estimate means the median falls in the lowest interval of an open-ended distribution."
"An '+' following a median estimate means the median falls in the upper interval of an open-ended distribution."
